lat,lon,25.09 16.50,25.09 17.00,21.09 08.30,21.09 16.30,21.09 17.00,23.09 17.40,konflikter,forenlige
61.050,10.232,36,50,0,0,0,30,2,3
61.050,10.335,40,42,0,0,0,28,2,3
61.050,10.438,24,37,0,0,0,26,1,3
61.050,10.542,38,47,5,0,0,24,2,3
61.050,10.645,31,43,7,0,0,19,2,3
61.050,10.748,32,33,0,0,2,23,2,3
61.050,10.852,23,23,0,23,0,8,0,3
61.050,10.955,19,34,0,5,0,9,1,4
61.050,11.058,28,17,9,0,0,19,0,3
61.050,11.162,23,32,14,0,0,19,1,3
61.050,11.265,28,27,5,0,0,25,0,3
61.050,11.368,16,22,9,0,0,16,0,3
61.050,11.471,22,14,4,0,0,28,0,4
61.050,11.575,18,13,3,0,0,26,0,4
61.050,11.678,16,19,6,0,0,24,0,3
61.050,11.781,12,13,7,0,0,19,0,5
61.050,11.885,13,21,7,0,0,13,0,5
61.050,11.988,5,0,13,0,0,11,0,6
61.050,12.091,30,20,16,0,0,22,0,2
61.050,12.194,32,7,15,0,0,19,1,3
61.050,12.298,34,25,14,0,0,13,1,4
61.050,12.401,20,23,2,0,0,7,0,4
61.050,12.504,17,30,12,0,0,10,0,4
61.050,12.608,21,18,11,0,0,15,0,4
61.050,12.711,32,33,15,0,0,12,2,3
61.050,12.814,26,32,0,0,0,15,1,4
61.050,12.918,30,28,0,1,0,18,1,3
61.050,13.021,31,30,8,7,0,9,2,4
61.100,6.100,44,32,4,0,0,41,3,3
61.100,6.203,37,32,0,0,0,38,3,3
61.100,6.307,34,32,0,0,0,22,2,3
61.100,6.410,34,37,0,0,0,28,2,3
61.100,6.514,22,16,1,0,0,29,0,3
61.100,6.617,25,16,0,0,0,15,0,3
61.100,6.721,4,11,3,0,0,12,0,6
61.100,6.824,19,11,11,10,0,9,0,5
61.100,6.928,15,15,0,0,0,12,0,4
61.100,7.031,24,15,1,0,1,16,0,3
61.100,7.135,25,21,0,0,0,11,0,4
61.100,7.238,33,31,2,0,0,32,3,3
61.100,7.342,25,18,8,0,0,28,0,3
61.100,7.445,4,36,5,0,0,32,2,4
61.100,7.548,31,13,1,0,0,29,1,4
61.100,7.652,41,36,9,0,0,31,3,3
61.100,7.755,20,15,1,0,0,32,1,3
61.100,7.859,33,27,0,3,0,28,1,3
61.100,7.962,39,18,0,0,0,29,1,3
61.100,8.066,37,31,5,0,0,12,2,4
61.100,8.169,8,21,1,0,0,16,0,4
61.100,8.273,0,29,0,0,0,11,0,5
61.100,8.376,29,33,0,0,0,21,1,3
61.100,8.480,23,31,0,0,0,20,1,3
61.100,8.583,27,22,0,0,0,15,0,3
61.100,8.686,23,35,0,0,0,34,2,3
61.100,8.790,28,21,0,0,0,37,1,3
61.100,8.893,34,28,0,0,0,33,2,3
61.100,8.997,54,35,0,0,0,35,3,3
61.100,9.100,57,58,0,0,0,34,3,3
61.100,9.204,48,49,0,0,0,28,2,3
61.100,9.307,27,54,0,0,0,29,1,3
61.100,9.411,15,56,0,0,0,27,1,4
61.100,9.514,18,37,0,0,0,14,1,4
61.100,9.618,32,12,0,0,0,16,1,4
61.100,9.721,42,30,0,0,0,21,2,3
61.100,9.825,51,25,0,0,0,20,1,3
61.100,9.928,44,45,0,1,0,27,2,3
61.100,10.031,50,46,0,0,0,30,2,3
61.100,10.135,52,47,0,0,0,32,3,3
61.100,10.238,19,41,0,0,0,29,1,3
61.100,10.342,39,34,0,3,0,30,2,3
61.100,10.445,40,51,0,19,0,23,2,2
61.100,10.549,36,29,0,0,12,21,1,3
61.100,10.652,30,45,1,0,0,25,2,3
61.100,10.756,19,25,0,14,2,21,0,3
61.100,10.859,25,19,9,0,0,13,0,4
61.100,10.963,19,24,12,0,1,15,0,4
61.100,11.066,18,29,7,0,2,15,0,3
61.100,11.169,29,24,12,0,0,13,0,4
61.100,11.273,20,31,3,0,0,19,1,3
61.100,11.376,18,19,5,0,0,23,0,3
61.100,11.480,15,17,5,0,0,23,0,4
61.100,11.583,14,12,4,0,0,24,0,5
61.100,11.687,11,18,5,0,0,23,0,4
61.100,11.790,7,12,9,0,0,21,0,5
61.100,11.894,11,21,9,0,0,15,0,5
61.100,11.997,21,15,15,0,0,15,0,4
61.100,12.101,28,21,17,0,0,19,0,2
61.100,12.204,36,16,17,0,0,19,1,2
61.100,12.308,14,15,20,0,0,15,0,4
61.100,12.411,37,32,0,0,0,20,2,3
61.100,12.514,23,20,2,0,0,20,0,3
61.100,12.618,23,19,0,0,0,13,0,4
61.100,12.721,22,26,0,0,1,8,0,4
61.100,12.825,30,25,0,0,0,8,0,4
61.100,12.928,24,26,2,0,0,7,0,4
61.100,13.032,31,22,5,0,0,13,1,4
61.150,6.100,48,34,12,2,0,38,3,3
61.150,6.204,37,27,3,17,0,38,2,2
61.150,6.307,20,17,9,15,0,35,1,2
61.150,6.411,22,33,1,13,0,34,2,3
61.150,6.514,14,21,7,19,0,19,0,3
61.150,6.618,19,9,2,2,0,10,0,5
61.150,6.722,20,17,8,13,0,12,0,4
61.150,6.825,23,13,1,2,0,10,0,5
61.150,6.929,29,20,1,0,0,10,0,4
61.150,7.033,37,30,0,0,0,20,1,3
61.150,7.136,37,31,0,0,0,9,2,4
61.150,7.240,39,45,7,0,0,16,2,3
61.150,7.343,37,32,14,0,0,33,3,3
61.150,7.447,30,39,7,0,0,34,3,3
61.150,7.551,56,31,10,0,0,38,3,3
61.150,7.654,33,27,5,0,0,33,2,3
61.150,7.758,24,33,0,0,0,36,2,3
61.150,7.862,32,14,2,12,6,22,1,4
61.150,7.965,16,32,3,0,0,16,1,3
61.150,8.069,37,28,5,0,0,29,1,3
61.150,8.172,23,26,2,0,0,17,0,3
61.150,8.276,33,38,0,0,0,18,2,3
61.150,8.380,34,37,0,0,0,31,3,3
61.150,8.483,32,42,0,0,0,31,3,3
61.150,8.587,34,23,0,0,0,33,2,3
61.150,8.691,35,14,0,0,0,34,2,4
61.150,8.794,26,20,0,0,0,38,1,3
61.150,8.898,38,19,0,0,0,37,2,3
61.150,9.001,55,45,0,0,0,37,3,3
61.150,9.105,55,45,0,0,0,32,3,3
61.150,9.209,48,49,0,0,0,31,3,3
61.150,9.312,18,49,0,0,0,31,2,3
61.150,9.416,16,33,0,0,0,19,1,3
61.150,9.520,4,9,0,0,0,21,0,5
61.150,9.623,34,17,0,0,0,25,1,3
61.150,9.727,42,36,0,0,0,16,2,3
61.150,9.830,48,42,0,0,0,26,2,3
61.150,9.934,39,46,0,0,0,31,3,3
61.150,10.038,39,43,0,2,0,29,2,3
61.150,10.141,49,44,0,0,0,30,2,3
61.150,10.245,44,50,0,0,0,30,3,3
61.150,10.349,41,28,0,0,0,30,2,3
61.150,10.452,41,42,0,0,0,20,2,3
61.150,10.556,45,41,0,0,0,20,2,3
61.150,10.659,40,48,0,0,0,23,2,3
61.150,10.763,32,32,1,19,0,17,2,2
61.150,10.867,32,25,9,6,0,16,1,3
61.150,10.970,31,22,15,0,0,20,1,3
61.150,11.074,24,20,15,2,1,11,0,3
61.150,11.178,22,27,4,0,0,14,0,4
61.150,11.281,25,26,5,0,0,23,0,3
61.150,11.385,12,23,4,0,0,9,0,5
61.150,11.488,5,16,14,0,0,27,0,4
61.150,11.592,11,10,2,0,0,24,0,5
61.150,11.696,10,11,9,0,0,22,0,5
61.150,11.799,9,12,9,0,0,20,0,5
61.150,11.903,6,8,9,0,0,16,0,5
61.150,12.007,9,20,11,0,0,15,0,4
61.150,12.110,20,26,14,0,0,20,0,3
61.150,12.214,34,23,11,0,0,18,1,3
61.150,12.317,5,11,13,0,0,13,0,6
61.150,12.421,31,19,11,0,0,14,1,4
61.150,12.525,16,16,7,0,0,16,0,3
61.150,12.628,37,25,0,0,0,12,1,4
61.150,12.732,18,25,0,0,0,9,0,4
61.150,12.835,17,22,0,0,0,5,0,4
61.150,12.939,13,33,0,0,0,6,1,5
61.150,13.043,19,21,0,0,1,11,0,4
61.200,6.100,25,6,5,1,0,40,1,4
61.200,6.204,31,13,10,0,0,36,2,4
61.200,6.308,13,29,3,27,0,37,1,3
61.200,6.411,19,24,0,33,0,33,2,2
61.200,6.515,15,24,1,33,6,16,1,2
61.200,6.619,20,16,2,29,0,7,0,3
61.200,6.723,26,17,11,3,14,7,0,4
61.200,6.827,23,16,10,4,0,8,0,4
61.200,6.930,32,18,1,5,0,6,1,4
61.200,7.034,30,42,0,0,0,9,2,4
61.200,7.138,37,31,15,0,0,14,2,3
61.200,7.242,37,39,8,0,0,6,2,4
61.200,7.345,12,15,4,0,2,36,1,5
61.200,7.449,30,39,0,0,0,35,3,3
61.200,7.553,46,19,8,0,0,40,2,3
61.200,7.657,27,22,0,0,0,39,1,3
61.200,7.761,23,27,2,0,0,34,1,3
61.200,7.864,25,14,1,9,0,17,0,4
61.200,7.968,30,25,9,0,10,18,0,3
61.200,8.072,41,22,1,0,0,17,1,3
61.200,8.176,22,22,0,0,0,16,0,3
61.200,8.280,35,36,0,0,0,15,2,3
61.200,8.383,26,44,0,0,0,23,1,3
61.200,8.487,26,38,0,0,0,31,2,3
61.200,8.591,31,21,0,0,0,30,2,3
61.200,8.695,20,14,0,0,0,38,1,4
61.200,8.798,16,21,0,0,0,28,0,3
61.200,8.902,47,22,0,0,0,33,2,3
61.200,9.006,54,22,0,0,0,37,2,3
61.200,9.110,52,36,0,0,0,31,3,3
61.200,9.214,44,43,0,0,0,32,3,3
61.200,9.317,0,26,0,0,0,24,0,4
61.200,9.421,9,29,0,0,0,20,0,4
61.200,9.525,0,28,0,0,0,24,0,4
61.200,9.629,35,21,0,0,0,28,1,3
61.200,9.733,41,35,0,0,0,27,2,3
61.200,9.836,48,45,0,0,0,29,2,3
61.200,9.940,43,51,0,0,0,29,2,3
61.200,10.044,44,44,0,0,0,29,2,3
61.200,10.148,49,50,0,0,0,29,2,3
61.200,10.251,44,47,0,0,0,31,3,3
61.200,10.355,44,44,0,0,0,25,2,3
61.200,10.459,52,41,2,0,0,25,2,3
61.200,10.563,39,48,0,0,0,22,2,3
61.200,10.667,42,47,0,3,0,22,2,3
61.200,10.770,27,32,14,8,5,21,1,3
61.200,10.874,18,13,11,0,6,13,0,5
61.200,10.978,14,19,7,0,4,8,0,5
61.200,11.082,14,25,2,0,0,7,0,5
61.200,11.186,19,28,3,0,0,15,0,4
61.200,11.289,23,31,0,0,0,8,1,4
61.200,11.393,12,26,4,0,0,18,0,4
61.200,11.497,3,14,5,0,0,26,0,5
61.200,11.601,13,10,1,0,0,25,0,5
61.200,11.705,8,3,3,0,0,21,0,5
61.200,11.808,21,11,4,0,0,17,0,4
61.200,11.912,4,18,2,0,0,18,0,4
61.200,12.016,29,31,2,0,0,20,1,3
61.200,12.120,21,25,15,0,0,20,0,3
61.200,12.223,27,29,16,0,0,17,0,2
61.200,12.327,14,17,15,0,0,20,0,3
61.200,12.431,22,23,17,0,0,18,0,2
61.200,12.535,28,21,7,0,0,12,0,4
61.200,12.639,29,24,17,0,0,12,0,3
61.200,12.742,10,30,29,0,0,11,1,4
61.200,12.846,17,20,2,0,0,10,0,4
61.200,12.950,13,16,2,1,0,11,0,5
61.200,13.054,15,20,0,0,0,2,0,5
61.250,6.100,29,18,11,18,0,34,1,2
61.250,6.204,23,26,8,30,0,32,1,2
61.250,6.308,23,2,0,35,6,30,2,3
61.250,6.412,26,7,0,29,0,25,0,3
61.250,6.516,22,15,9,33,7,12,1,3
61.250,6.620,26,16,7,39,14,12,1,3
61.250,6.724,32,21,15,15,1,7,1,3
61.250,6.828,17,20,6,8,6,6,0,4
61.250,6.932,8,18,2,0,0,10,0,5
61.250,7.036,13,26,4,0,0,7,0,5
61.250,7.140,25,11,8,0,0,24,0,4
61.250,7.243,17,38,1,0,0,13,1,4
61.250,7.347,41,32,0,0,0,16,2,3
61.250,7.451,25,29,4,0,0,29,0,3
61.250,7.555,45,11,4,0,0,37,2,4
61.250,7.659,29,30,0,0,0,35,1,3
61.250,7.763,16,17,2,0,0,32,1,3
61.250,7.867,18,11,13,1,6,13,0,5
61.250,7.971,22,20,0,0,0,11,0,4
61.250,8.075,33,18,0,0,0,18,1,3
61.250,8.179,19,25,0,0,0,16,0,3
61.250,8.283,34,17,0,0,0,21,1,3
61.250,8.387,19,27,0,0,0,28,0,3
61.250,8.491,31,34,0,0,0,28,2,3
61.250,8.595,9,34,0,0,0,25,1,4
61.250,8.699,10,16,0,0,0,21,0,4
61.250,8.803,11,15,0,0,0,24,0,5
61.250,8.907,26,9,0,0,0,24,0,4
61.250,9.011,52,14,0,0,0,32,2,4
61.250,9.115,48,29,0,0,0,32,2,3
61.250,9.219,34,38,0,0,0,31,3,3
61.250,9.323,0,28,0,0,0,30,1,4
61.250,9.426,28,33,0,0,0,27,1,3
61.250,9.530,8,26,0,0,0,30,1,4
61.250,9.634,42,27,0,0,0,29,1,3
61.250,9.738,48,38,0,0,0,29,2,3
61.250,9.842,51,46,0,0,0,29,2,3
61.250,9.946,43,49,0,0,0,27,2,3
61.250,10.050,50,50,0,0,0,27,2,3
61.250,10.154,44,46,0,0,0,28,2,3
61.250,10.258,28,33,0,0,0,28,1,3
61.250,10.362,49,38,0,0,0,27,2,3
61.250,10.466,53,25,0,5,10,27,1,3
61.250,10.570,43,50,0,26,23,15,2,2
61.250,10.674,40,39,3,0,5,13,2,4
61.250,10.778,25,28,17,0,2,12,0,3
61.250,10.882,11,29,14,0,2,7,0,5
61.250,10.986,13,22,16,0,2,10,0,4
61.250,11.090,29,34,13,0,0,11,1,4
61.250,11.194,33,20,8,0,0,5,1,4
61.250,11.298,24,34,4,0,0,19,1,3
61.250,11.402,8,25,12,0,0,23,0,4
61.250,11.506,3,14,4,0,0,28,0,5
61.250,11.609,2,9,1,0,0,23,0,5
61.250,11.713,6,12,0,0,0,22,0,5
61.250,11.817,9,4,3,0,0,15,0,5
61.250,11.921,8,19,1,0,0,17,0,4
61.250,12.025,16,24,0,0,0,18,0,3
61.250,12.129,27,24,10,0,0,21,0,3
61.250,12.233,17,20,20,0,0,20,0,2
61.250,12.337,20,27,25,0,0,18,0,2
61.250,12.441,18,17,29,0,0,21,0,2
61.250,12.545,29,30,16,0,0,8,1,3
61.250,12.649,31,19,5,0,0,0,1,4
61.250,12.753,21,28,34,0,0,0,1,3
61.250,12.857,14,29,15,0,0,16,0,4
61.250,12.961,15,18,15,0,0,5,0,4
61.250,13.065,7,14,17,0,0,6,0,5
61.300,6.100,35,18,13,36,27,31,3,1
61.300,6.204,21,1,7,10,3,26,0,4
61.300,6.308,23,10,10,25,12,21,0,3
61.300,6.412,27,9,0,40,1,29,1,3
61.300,6.516,21,25,7,23,0,16,0,2
61.300,6.621,39,25,14,20,15,13,1,3
61.300,6.725,33,29,7,6,0,13,1,4
61.300,6.829,1,13,0,3,1,16,0,5
61.300,6.933,4,8,4,0,0,17,0,5
61.300,7.037,4,10,10,0,0,10,0,6
61.300,7.141,22,7,1,0,0,19,0,4
61.300,7.245,29,24,14,0,3,14,0,4
61.300,7.349,45,32,11,0,0,15,2,3
61.300,7.454,21,14,6,1,0,22,0,4
61.300,7.558,27,12,0,0,0,42,1,4
61.300,7.662,26,14,1,0,0,34,1,4
61.300,7.766,17,28,2,0,0,32,1,3
61.300,7.870,21,16,1,0,5,23,0,3
61.300,7.974,20,26,0,0,0,12,0,4
61.300,8.078,30,0,0,0,0,24,1,4
61.300,8.182,23,9,0,0,0,24,0,4
61.300,8.286,21,6,0,0,0,13,0,5
61.300,8.391,26,30,0,0,0,18,0,3
61.300,8.495,35,36,0,0,0,15,2,4
61.300,8.599,15,17,0,0,0,21,0,3
61.300,8.703,10,25,0,0,0,23,0,4
61.300,8.807,18,11,0,0,0,32,1,4
61.300,8.911,41,13,0,0,0,32,2,4
61.300,9.015,49,12,0,0,0,31,2,4
61.300,9.119,44,17,0,0,0,33,2,3
61.300,9.224,25,39,0,0,0,31,2,3
61.300,9.328,0,22,0,0,0,16,0,4
61.300,9.432,32,32,0,0,0,15,2,4
61.300,9.536,10,20,0,0,0,28,0,4
61.300,9.640,42,27,0,0,0,26,1,3
61.300,9.744,51,14,0,0,0,27,1,4
61.300,9.848,48,49,0,0,0,25,2,3
61.300,9.952,52,53,0,0,0,25,2,3
61.300,10.056,50,50,0,0,0,26,2,3
61.300,10.161,50,50,0,0,0,28,2,3
61.300,10.265,44,16,0,0,0,28,1,3
61.300,10.369,51,47,0,7,0,27,2,3
61.300,10.473,41,42,12,0,0,26,2,3
61.300,10.577,42,47,9,0,5,26,2,3
61.300,10.681,39,42,0,0,0,23,2,3
61.300,10.785,16,34,15,5,0,17,1,3
61.300,10.889,16,31,0,0,22,13,1,3
61.300,10.994,15,23,1,0,1,24,0,4
61.300,11.098,30,29,11,0,0,21,0,3
61.300,11.202,27,27,10,0,0,22,0,3
61.300,11.306,25,31,6,0,0,24,1,3
61.300,11.410,1,26,7,0,0,22,0,4
61.300,11.514,2,12,3,0,0,26,0,5
61.300,11.618,3,0,4,0,0,23,0,5
61.300,11.722,6,4,3,0,0,22,0,5
61.300,11.827,12,2,8,2,0,22,0,5
61.300,11.931,8,13,1,0,0,17,0,5
61.300,12.035,28,16,1,0,0,13,0,4
61.300,12.139,33,23,9,0,0,6,1,4
61.300,12.243,15,16,12,0,0,18,0,3
61.300,12.347,35,33,28,0,0,17,2,2
61.300,12.451,16,26,10,0,0,5,0,4
61.300,12.555,32,30,1,0,0,16,2,3
61.300,12.659,38,28,1,0,0,14,1,4
61.300,12.764,29,30,33,1,0,14,2,3
61.300,12.868,26,33,10,0,0,15,1,3
61.300,12.972,14,17,0,3,0,14,0,5
61.300,13.076,4,11,0,7,1,15,0,6
61.350,6.100,36,20,8,6,4,33,2,3
61.350,6.204,24,8,12,5,3,19,0,4
61.350,6.309,31,11,2,27,0,27,1,3
61.350,6.413,22,18,4,19,7,29,0,2
61.350,6.517,16,25,0,15,0,11,0,4
61.350,6.621,22,20,19,11,0,16,0,2
61.350,6.726,21,15,11,18,7,3,0,4
61.350,6.830,1,8,10,2,0,6,0,6
61.350,6.934,2,6,7,4,2,15,0,6
61.350,7.039,7,8,3,0,0,14,0,6
61.350,7.143,17,12,5,0,0,14,0,5
61.350,7.247,19,13,19,0,0,16,0,3
61.350,7.351,48,25,2,0,0,10,1,4
61.350,7.456,42,19,0,28,8,17,1,2
61.350,7.560,26,18,0,1,0,25,0,3
61.350,7.664,28,17,1,0,0,27,0,3
61.350,7.769,25,28,6,0,0,29,0,3
61.350,7.873,35,17,0,0,0,25,1,3
61.350,7.977,16,29,0,0,0,31,1,3
61.350,8.081,31,6,0,0,0,17,1,4
61.350,8.186,31,2,0,0,0,20,1,4
61.350,8.290,22,1,0,0,0,15,0,4
61.350,8.394,8,23,0,0,0,17,0,4
61.350,8.499,40,47,0,0,0,13,2,4
61.350,8.603,18,37,0,0,0,18,1,3
61.350,8.707,26,42,0,0,0,33,2,3
61.350,8.811,31,12,0,0,0,31,2,4
61.350,8.916,26,6,0,0,0,32,1,4
61.350,9.020,38,13,0,0,0,34,2,4
61.350,9.124,46,2,0,0,0,35,2,4
61.350,9.229,41,29,0,0,0,31,2,3
61.350,9.333,0,27,0,0,0,32,1,4
61.350,9.437,26,27,0,0,0,31,1,3
61.350,9.541,15,16,0,0,0,29,0,3
61.350,9.646,45,23,0,0,0,22,1,3
61.350,9.750,51,16,0,0,0,23,1,3
61.350,9.854,48,41,0,0,0,26,2,3
61.350,9.959,42,50,0,0,0,23,2,3
61.350,10.063,42,47,0,0,0,22,2,3
61.350,10.167,47,49,0,0,0,26,2,3
61.350,10.271,34,48,0,0,0,24,2,3
61.350,10.376,44,52,2,0,0,26,2,3
61.350,10.480,40,47,0,14,0,27,2,3
61.350,10.584,44,45,0,0,0,27,2,3
61.350,10.689,22,42,9,0,2,20,1,3
61.350,10.793,28,32,15,0,0,18,1,3
61.350,10.897,26,30,20,0,2,17,1,2
61.350,11.001,21,19,6,0,8,26,0,3
61.350,11.106,27,18,6,0,0,20,0,3
61.350,11.210,19,21,11,0,0,26,0,3
61.350,11.314,20,19,1,0,0,17,0,3
61.350,11.419,5,27,4,2,0,28,0,4
61.350,11.523,7,17,9,0,0,29,0,4
61.350,11.627,5,1,5,0,0,20,0,5
61.350,11.731,0,1,6,0,0,20,0,5
61.350,11.836,2,1,2,0,0,21,0,5
61.350,11.940,13,15,2,0,0,17,0,5
61.350,12.044,28,14,5,0,0,13,0,5
61.350,12.148,29,18,11,0,0,13,0,4
61.350,12.253,14,23,17,0,0,13,0,4
61.350,12.357,19,20,31,0,0,8,1,3
61.350,12.461,29,17,26,0,0,15,0,2
61.350,12.566,33,25,0,0,0,9,1,4
61.350,12.670,30,27,36,0,0,15,2,3
61.350,12.774,17,31,18,0,0,16,1,2
61.350,12.878,7,19,0,2,0,18,0,4
61.350,12.983,12,15,0,0,0,14,0,5
61.350,13.087,5,7,,2,0,20,1,4
61.400,6.100,27,10,6,15,5,25,0,4
61.400,6.204,26,10,7,14,6,15,0,5
61.400,6.309,19,4,0,10,1,14,0,5
61.400,6.413,16,11,0,12,3,18,0,4
61.400,6.518,15,5,4,15,1,17,0,4
61.400,6.622,19,18,11,25,0,19,0,2
61.400,6.727,6,11,17,8,0,10,0,5
61.400,6.831,5,11,26,0,0,8,0,5
61.400,6.936,5,8,3,0,1,7,0,6
61.400,7.040,7,11,0,2,0,7,0,6
61.400,7.145,12,8,10,0,0,10,0,6
61.400,7.249,19,13,13,0,0,4,0,5
61.400,7.353,21,18,6,0,0,12,0,4
61.400,7.458,24,24,1,0,0,24,0,3
61.400,7.562,22,27,3,0,0,23,0,3
61.400,7.667,34,11,0,0,0,31,2,4
61.400,7.771,21,18,7,0,0,17,0,3
61.400,7.876,20,5,9,0,0,28,0,4
61.400,7.980,25,27,0,0,0,29,0,3
61.400,8.085,11,0,0,0,0,16,0,5
61.400,8.189,6,7,0,0,0,22,0,5
61.400,8.293,13,11,0,0,0,18,0,5
61.400,8.398,13,22,1,0,0,19,0,4
61.400,8.502,24,13,0,0,0,21,0,4
61.400,8.607,25,22,0,0,0,12,0,4
61.400,8.711,8,14,0,0,0,25,0,5
61.400,8.816,17,14,0,0,0,11,0,5
61.400,8.920,14,7,0,0,0,15,0,5
61.400,9.025,25,13,0,0,0,19,0,4
61.400,9.129,38,10,0,0,0,30,1,4
61.400,9.234,21,34,0,0,0,33,2,3
61.400,9.338,20,36,0,0,0,33,2,3
61.400,9.442,20,30,0,0,0,33,2,3
61.400,9.547,24,18,0,0,0,29,0,3
61.400,9.651,55,30,0,0,0,22,1,3
61.400,9.756,45,17,0,0,0,17,1,3
61.400,9.860,38,43,0,0,0,17,2,3
61.400,9.965,48,43,0,0,0,26,2,3
61.400,10.069,44,43,0,0,0,19,2,3
61.400,10.174,44,46,0,0,0,23,2,3
61.400,10.278,44,43,0,1,0,25,2,3
61.400,10.383,52,53,3,2,0,25,2,3
61.400,10.487,47,47,5,16,2,24,2,2
61.400,10.591,43,49,10,0,0,29,2,3
61.400,10.696,35,43,10,0,18,26,2,2
61.400,10.800,17,31,12,8,4,25,1,3
61.400,10.905,20,31,18,3,0,24,1,2
61.400,11.009,18,15,14,0,1,23,0,4
61.400,11.114,10,21,11,0,0,26,0,4
61.400,11.218,24,30,12,0,0,25,0,3
61.400,11.323,2,27,0,0,0,22,0,4
61.400,11.427,9,28,4,0,0,26,0,4
61.400,11.531,9,16,14,0,0,28,0,4
61.400,11.636,1,5,4,0,0,24,0,5
61.400,11.740,0,14,0,0,0,22,0,5
61.400,11.845,0,1,0,0,0,22,0,5
61.400,11.949,16,12,7,0,0,16,0,4
61.400,12.054,24,3,11,0,0,14,0,5
61.400,12.158,11,10,19,0,0,13,0,5
61.400,12.263,25,19,20,0,0,14,0,3
61.400,12.367,26,24,32,0,0,18,1,2
61.400,12.472,24,24,24,0,0,21,0,2
61.400,12.576,26,18,0,0,0,12,0,4
61.400,12.680,13,20,29,0,0,15,0,4
61.400,12.785,18,20,26,0,0,21,0,2
61.400,12.889,4,13,0,0,0,20,0,5
61.400,12.994,17,16,0,0,0,15,0,3
61.400,13.098,7,9,,0,0,21,1,4
61.450,6.100,26,4,6,14,0,32,1,4
61.450,6.205,19,3,2,5,7,21,0,4
61.450,6.309,14,3,10,11,2,19,0,5
61.450,6.414,14,18,0,14,0,20,0,4
61.450,6.518,15,12,8,28,9,17,0,3
61.450,6.623,13,20,0,16,5,13,0,4
61.450,6.728,9,18,27,15,4,10,0,4
61.450,6.832,8,12,17,9,5,10,0,5
61.450,6.937,7,12,10,0,6,6,0,6
61.450,7.042,9,16,1,0,1,2,0,5
61.450,7.146,7,6,15,0,3,11,0,5
61.450,7.251,17,9,13,0,0,11,0,5
61.450,7.355,10,8,16,0,0,14,0,5
61.450,7.460,34,19,13,0,0,21,1,3
61.450,7.565,20,17,16,0,0,28,0,2
61.450,7.669,38,23,3,0,0,23,1,3
61.450,7.774,17,11,0,0,0,17,0,4
61.450,7.879,12,13,13,5,0,18,0,5
61.450,7.983,16,27,0,0,0,14,0,4
61.450,8.088,10,18,1,0,0,21,0,4
61.450,8.192,20,14,0,0,0,10,0,5
61.450,8.297,8,14,0,0,0,11,0,6
61.450,8.402,11,26,0,0,0,21,0,4
61.450,8.506,28,27,0,0,0,14,0,4
61.450,8.611,10,29,0,0,0,20,0,4
61.450,8.715,15,22,0,0,0,9,0,5
61.450,8.820,22,20,0,0,0,28,0,3
61.450,8.925,21,10,0,0,0,34,1,4
61.450,9.029,23,17,0,0,0,27,0,3
61.450,9.134,40,17,0,0,0,35,2,3
61.450,9.239,16,24,0,0,0,34,1,3
61.450,9.343,16,40,0,0,0,34,2,3
61.450,9.448,25,36,0,0,0,33,2,3
61.450,9.552,18,26,0,0,0,31,1,3
61.450,9.657,30,18,0,0,0,18,1,3
61.450,9.762,47,37,0,0,0,19,2,3
61.450,9.866,48,25,0,0,0,24,1,3
61.450,9.971,49,39,0,0,0,17,2,3
61.450,10.076,42,37,0,0,0,19,2,3
61.450,10.180,44,44,0,0,0,25,2,3
61.450,10.285,46,48,0,0,0,22,2,3
61.450,10.389,52,47,0,1,0,24,2,3
61.450,10.494,49,49,0,36,0,27,3,2
61.450,10.599,38,45,18,0,1,23,2,2
61.450,10.703,36,39,9,6,12,26,2,3
61.450,10.808,23,32,9,0,0,24,1,3
61.450,10.912,12,29,19,0,4,27,0,3
61.450,11.017,15,32,18,0,0,27,1,3
61.450,11.122,28,29,13,0,0,27,0,3
61.450,11.226,28,27,9,0,0,28,0,3
61.450,11.331,26,28,10,6,0,28,0,3
61.450,11.436,12,27,18,1,0,25,0,3
61.450,11.540,0,14,14,3,0,27,0,5
61.450,11.645,0,7,7,0,0,27,0,5
61.450,11.749,5,8,4,0,0,24,0,5
61.450,11.854,4,8,3,0,0,21,0,5
61.450,11.959,4,0,13,0,0,17,0,5
61.450,12.063,24,7,11,0,0,18,0,4
61.450,12.168,24,0,16,0,0,12,0,4
61.450,12.273,25,21,26,0,0,18,0,2
61.450,12.377,34,22,28,0,0,19,1,2
61.450,12.482,31,29,21,0,0,20,1,2
61.450,12.586,20,32,0,0,0,18,1,3
61.450,12.691,26,29,30,0,0,18,0,2
61.450,12.796,24,24,26,0,0,19,0,2
61.450,12.900,20,25,0,0,0,23,0,3
61.450,13.005,21,23,0,0,0,19,0,3
61.500,6.100,24,1,0,6,0,36,1,4
61.500,6.205,23,9,4,7,0,30,1,4
61.500,6.310,15,4,0,17,0,18,0,3
61.500,6.414,17,3,0,20,6,18,0,3
61.500,6.519,16,17,5,22,16,20,0,1
61.500,6.624,14,17,5,23,14,16,0,3
61.500,6.729,16,27,23,18,17,7,0,1
61.500,6.834,10,18,13,17,6,3,0,4
61.500,6.938,6,13,17,10,1,13,0,5
